artifact_edge_id	loop_ref	artifact_object_id	artifact_role	artifact_category	coverage_resolution	coverage_evidence_kind	coverage_evidence_locator	review_mode	parent_metadata_digest	discovery_manifest_digest
artifact-edge-104496642652938	loop-278687269698147	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:c5afcef6:6e87776e:ff68859c:de697987:2dd62df7:e0b621f0:b0b1126c:547fa1eb	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-104497408175296	loop-106820935737814	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:e5e49642:86d458fb:d622f41e:cab7bc79:4fcd941d:48442bc1:0a0ce51e:4574163e	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-104534018206699	loop-218007667683794	artifact-object-039952473561840	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:44d1dfd7:03d6c19e:915ccc6e:ce391db8:768af110:dc4c6717:1bdd7eeb:d79f0d1e	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-104554642980147	loop-027762888291374	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:df922a56:c986502d:b2f2d174:e8811e0a:f47e3169:fa18280e:2025ab19:2bf69073	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-104577554922247	loop-124489224513540	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:4ca8afee:a57e2deb:78fab6cf:60eac7ee:ac631f4c:3c6b9626:895b2cfb:cb928368	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-104758607934018	loop-137712066048244	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:0e5de13b:063858a1:dcd3e29b:65c075ea:5839d7b2:e5003368:50aca481:ea7d088a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-104988915479973	loop-141362937409028	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:6ec4b6af:b15e66e2:8c2350f1:9b375880:bef973a3:8371e850:617e7769:73be641b	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-105112346093605	loop-281321989422760	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:8cbec5ed:7a7153c0:6f44d2aa:e56f302c:41a582dd:7b032046:05010843:facf209d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-105268199983955	loop-166511459916107	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:81ecdeb2:53585cea:1d19365c:36d5aa66:d230c21e:caa98190:e8ea2c5a:1e5b59c6	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-105290093741963	loop-010416674195662	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:03fe358c:5fcee00e:d06bf656:1b0251c5:331fa447:b71df89e:9d236423:a831a140	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-105292654155258	loop-161508960867899	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:2aa8b728:a1d5567d:b8b4d6fc:ffbada5d:3b201bbc:5431d2f9:9a2a1a08:0e832a56	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-105454855517338	loop-012186019243892	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:9f2212fd:ea74ee07:e0a6d928:48312607:e62d3221:e125ee2b:e26efd4c:61562685	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-105511222442516	loop-268995845557887	artifact-object-212019766577179	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:a3738108:4f02adfc:5ae86c17:59ee5b49:23cd7e4c:1b7c2f83:afdca0e3:11b578db	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-105532489251055	loop-056474336347946	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:13da82f5:aed276a3:24d664e0:b56ee0ad:31a3bad8:65101528:ae0c9415:0c51ac7d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-105664482489648	loop-260140309999319	artifact-object-002892190647991	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:b55ed226:edf61a21:3e72f17f:8c56672e:ca618904:7bc5cd44:f827245a:2cb32b31	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-105853621214938	loop-069047625393470	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:9c2323ec:f109095f:95a05b7c:8d6f7389:1bf0da9d:59ce2728:970fc9cb:82dd34ca	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-105862608200867	loop-078963851611729	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:6b5adaf4:7d0296bb:9e294d97:ace4d396:d3442f23:4826d8d3:510f3836:d9e3bffe	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-105911425996868	loop-032591431767239	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:c179bc81:fb06e412:9bdce4a0:f8cb1d2d:49373344:583d85a1:b40ac023:ac238b12	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-105923044438107	loop-141362937409028	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:6ec4b6af:b15e66e2:8c2350f1:9b375880:bef973a3:8371e850:617e7769:73be641b	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-105984871257064	loop-259273520294663	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:caa716eb:ff6f1e0b:a2384333:8e8a0bd3:91c07f07:58cf0a11:b41ea58c:19d057e1	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-106000160076746	loop-025284444614457	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:8bc5f249:e8f58886:12cfacbe:b16612df:32d896a8:aa3bada0:6e12fe7d:26abf7b4	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-106175430506146	loop-117163335427186	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:47e1411b:215f1e9f:5e1b1881:ae4e1429:843323e1:caac256a:3c39d35d:8c6a1f73	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-106301608133530	loop-005888075817814	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:9b4b6e4a:eda6ba8a:792c5316:78b0e085:25bccd2b:9b949a73:ca3e3fad:ac8be32e	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-106311289769027	loop-114285416159046	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:6dcb3054:54b6a7f0:21f43b20:76b32a72:d81af797:865c098d:4cc81c48:00163629	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-106312785639541	loop-173293446326835	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:48f7768e:067035be:758f2dae:163d1851:a58502a4:97cda586:4b0d0622:c61dd857	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-106453509244144	loop-013303138027026	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:97a3d000:8eac999d:b581edb5:6b17a58f:2648057e:5df02a97:b09aa6f9:959390e5	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-106477196894407	loop-171089679958381	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:b7f90b95:d38ddaf5:d62f3ffd:fd7eb091:6134f786:68f820b9:f31ba2b6:70b1d319	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-106669899170810	loop-112146749457610	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:a63fb52f:1fd00b3b:deda6276:69e8d031:5b6c0cd8:62234f9f:d9016a43:f4ccf5c9	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-106703418214040	loop-087531096948808	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:ab3355f7:4ac7f072:99149956:9ee9964f:0dd28c06:4777eaff:6b077852:dedafd7b	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-106825272321679	loop-055048075289334	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:c4041101:1640a9f0:65f0424c:ce88d769:e0047293:18e2484f:fb8e330a:b42f3f80	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-106884394812615	loop-098849958666531	artifact-object-130674558896585	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:f131bd0c:7b2c292f:ef71d486:f1bc7afa:a81c8d7d:1f3fff56:79af0a9d:fcb7221e	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-107089469300616	loop-184398132298676	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:f942514e:645e0e6e:7e819259:6d74ef4b:adf94f42:3e1bca27:d52df147:fd25a008	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-107224659579140	loop-131203421144519	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:6eedcf05:e3ed5b31:ae98b626:6be55012:da8dbc4c:ea37a3d2:2892299b:f5eedba4	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-107271471488415	loop-260140309999319	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:b55ed226:edf61a21:3e72f17f:8c56672e:ca618904:7bc5cd44:f827245a:2cb32b31	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-107417977989080	loop-208454075306749	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:f20a326e:db69091d:49badf35:dae550b1:e7cc7561:449c8ba6:cb1a2b5f:656e2d38	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-107681166265349	loop-177402702362483	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:da61ca69:5859c407:15077608:308bb16c:808a04b0:132b1019:5787aa4e:e897926a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-107887530907484	loop-170098090350642	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:c151f52c:0746dd4d:5d99fd13:ff86bc0e:3a905643:c38d75e7:6f92b971:2f9a588b	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-107897538797900	loop-025284444614457	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:8bc5f249:e8f58886:12cfacbe:b16612df:32d896a8:aa3bada0:6e12fe7d:26abf7b4	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-108114757512654	loop-145753367515202	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:80ac4e1d:a3944b38:a0f459ef:046f60a2:ae8b5d45:65f77323:19565cd1:a5605130	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-108285619292515	loop-103173840731343	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:8a78ad4a:0cc7140b:d78a6cb5:9aa5096d:12a453c7:bc83a425:555768ba:92163482	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-108286267827719	loop-055357319914969	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:4e7a21f9:ebc845fd:7cb31717:50ab8fd4:6c9f7bfc:ca139143:8a8b1282:eb4d32f8	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-108576925080677	loop-125866289280909	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:ece3439d:844703fc:b8161812:d57a4cf9:c9fd7d22:815d52f6:47050783:02c4c82b	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-108669534656296	loop-068957167622554	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:f0a0edb4:a6f03c53:6bc1951e:67b703e5:70761426:555bd645:53b9621d:21ec99a1	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-108872960904543	loop-252652806779384	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:3e4732ed:78833f15:2ded204d:2988ed1f:a0f421a8:f61b9791:f1fc372a:96e1b91a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-109007727420542	loop-208454075306749	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:f20a326e:db69091d:49badf35:dae550b1:e7cc7561:449c8ba6:cb1a2b5f:656e2d38	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-109031340989680	loop-228394195708341	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:e18d0571:5f9f3c9f:e828d2e5:a91f80a2:bbd4f986:b2d5366b:8bade1fe:5c6dc5ce	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-109170472861452	loop-048210667009255	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:985cc768:b75fe7b9:8f05cdc3:d00d2cdf:3557f802:8f583a85:ffbb2cd3:8cf94b76	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-109264803577939	loop-197507681585977	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:3de48794:562972d0:8780e993:b554d920:c6da1ba4:9e9bda8a:a11b4292:3ce92436	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-109525471050579	loop-007871925968103	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:ba564d24:00e7e7e9:83e87af6:4176a99c:104a0148:10aa1982:b70daa45:ec4b64b9	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-109623906512147	loop-191128611483857	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:cd777750:c6829d07:89e8e1e1:4bf610f8:93bb5428:b4a91489:6c2562fb:65409ce7	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-109725573246865	loop-125530460039722	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:1e986c82:3752074c:6525bd1b:48d188b7:a09e6a8e:72353c04:b3ac55e1:fdf4db50	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-109771149123214	loop-249983048452485	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:4c00e996:59ab80a8:6bbcf2eb:d0535228:1dce477f:9eb523e9:4b606b54:3392130d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-109816945370272	loop-259824632840041	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:880148af:55accf0c:6d799d35:fc5e0e35:2ee014da:ee2eb965:87528337:b887b5ea	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-109826007111215	loop-213689211812296	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:4c3bdd2d:31051b83:b0d561d8:3b58d4f6:d4e82be2:2017e51d:332298c7:a720c1d0	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-109919947383817	loop-089847449305097	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:b8257cf4:24bbeec9:29b2964e:74be9dd4:81034186:7fc32dac:08075605:c9ad0f5d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-110117025879066	loop-268599967669597	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:f7c144d5:3f537120:e9b9bd51:e7075fb5:9e05a438:2e470693:669cfd19:f73c66a9	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-110271060859887	loop-074474204902689	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:2149fa33:0455d7bb:ddc23b8b:31cd508a:c7827a2b:07c545c1:b113c550:a7da5684	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-110282088534845	loop-041271369628521	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:857e62fe:3ba1cbd2:db5a8b06:3b6c118e:27ec85e4:420a1a6d:e6309e5e:56ab1ed4	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-110312807721778	loop-173437650179874	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:a201aaf5:88961951:c44d6c70:d1d5d349:6dce9aab:bc248b6b:cb364fb5:c9096707	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-110478871576311	loop-107724355574463	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:2bdefc11:9144b3b2:47c638fb:db2984ec:f413394e:26867357:7b049977:1e24183f	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-110536316240012	loop-070281380868698	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:5a9dc617:977c7578:0df99a36:c65e8fa7:5e8effdd:d4397e4f:a6e4fce4:31812ce0	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-110577729955303	loop-079036661421641	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:ca7a0991:2d49b07d:1e2256ec:6fb0754a:9f2c4b7e:459fe44f:dc9ea443:2c6f13c6	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-110589909592125	loop-127069911890935	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:1c5353e7:36776eb3:c69a7d7f:5687849a:2e741cd5:385f32c5:4a8f61e0:cf5a7cd4	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-110645703213454	loop-072183417245539	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:affbfdcf:50c84c1d:a0a2937e:02739e43:1ce172cf:cc0fde44:ca179a92:b1794f2e	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-110721827983339	loop-078591854839383	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:d241b9dc:19540b80:54f69a06:b2e4ccda:a05b0f02:94e4a54e:b9df4425:6c8241ac	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-110771775168974	loop-258866142009873	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:8966f5cb:6ca309bf:2c5836bf:4cfeb33f:a2c46270:9c95c7a5:187c26bb:624e4405	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-110799456117256	loop-158470697997197	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:930e03ab:cbac6c9e:ff00dc16:a3b8516e:4dc1025c:786d4faf:108c1962:a4cda42d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-111072122937118	loop-157795478509320	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:1d5ecec9:a4542869:bd846a88:b8454459:b96f95f1:e473c9b1:7e96fc8d:f7f876cd	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-111164213366573	loop-240248347414667	artifact-object-096467725011146	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:f6e538b9:bf876ea4:af93a9f8:667fdee6:b41629fe:690e5535:b9865f6b:20fba7a8	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-111360975221422	loop-169965245403639	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:e532c6fb:229e0c92:50d42d61:adf85648:a2a73322:f8dbcf74:ccbcc8f7:f0fc0fb7	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-111431846214391	loop-031516430867643	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:7e50ae8a:e5569e33:5026bc71:1700555e:b7dc6ef4:2e599942:fcae8381:f53bfcbb	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-111655078802220	loop-240248347414667	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:f6e538b9:bf876ea4:af93a9f8:667fdee6:b41629fe:690e5535:b9865f6b:20fba7a8	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-111657292787568	loop-006952591142373	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:66d2b9c6:960633f4:2153bca4:cbaa9dda:4416beb1:35ee2def:32dca83a:0182a650	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-111802475052972	loop-242108014598293	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:a2a74bc8:6bf1203b:1be83b95:d2e3513d:ec51d091:11d1fdde:f38c9313:9fccf981	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-111862645623857	loop-146562640393288	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:64475c6c:08599063:19831479:fb2307ec:67755a6b:73e32f91:77900bc6:362e1beb	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-111920280995263	loop-143255421920379	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:8a7b7e58:6f8717d8:cef35736:0da1d6ef:bfba43a1:defcce1d:d5a67559:569fb170	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-112231688506256	loop-053891193298671	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:9e3f15b6:9e81291c:d61a4933:71fdc0b2:98f60496:dcd11cb9:59bfedb9:c06e3f7d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-112315492822466	loop-177624347130323	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:2fab0ce9:8d9af7ca:182c673a:0a82008c:09eab049:40a5d6f6:b99e92f2:50d9cae5	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
